page,price,location,alapterulet,szobak,erkely
458,1 116 556 Ft/hó,"Budapest V. kerület, Bástya utca",117 m2,4,
458,200 000 Ft/hó,"Budapest VII. kerület, Madách Imre út",32 m2,1,
458,717 786 Ft/hó,"Budapest XIII. kerület, Danubius utca",110 m2,4,30 m2
458,180 000 Ft/hó,"Budapest IV. kerület, Aradi utca",28 m2,1,
458,550 000 Ft/hó,"Budapest XII. kerület, Böszörményi út 3/a",98 m2,3 + 1 fél,
458,350 000 Ft/hó,"Budapest XIII. kerület, Vizafogó - Marinapart",51 m2,1 + 1 fél,18 m2
458,240 000 Ft/hó,"Budapest VII. kerület, Csányi utca 09-11.",37 m2,2,3 m2
458,350 000 Ft/hó,"Budapest IX. kerület, Vámház körút",76 m2,2,
459,765 000 Ft/hó,"Budapest VI. kerület, Csengery utca",124 m2,5,
459,288 000 Ft/hó,"Budapest I. kerület, Naphegy utca",47 m2,1,
459,240 000 Ft/hó,"Budapest XV. kerület, Páskom park 33.",55 m2,1 + 2 fél,4 m2
459,80 000 Ft/hó,"Budapest XIII. kerület, Dunyov István utca",16 m2,3,
459,95 000 Ft/hó,"Budapest XIV. kerület, Bácskai utca",8 m2,1,
459,562 266 Ft/hó,"Budapest VIII. kerület, Corvin sétány",75 m2,3,5 m2
459,398 770 Ft/hó,"Budapest XIII. kerület, Visegrádi utca",56 m2,2,46 m2
459,140 000 Ft/hó,"Budapest XIV. kerület, Kőszeg utca",20 m2,1,10 m2
459,105 000 Ft/hó,"Budapest XV. kerület, Tóth István utca",14 m2,1,25 m2
459,190 000 Ft/hó,"Budapest III. kerület, Szőlő utca",30 m2,1,
459,120 000 Ft/hó,"Budapest VI. kerület, Podmaniczky utca",16 m2,1,
459,105 000 Ft/hó,"Budapest VIII. kerület, Auróra utca",42 m2,3,
459,1 000 000 Ft/hó,"Budapest II. kerület, Fény utca 16.",100 m2,1 + 2 fél,10 m2
459,279 139 Ft/hó,"Budapest VII. kerület, Péterfy Sándor utca",66 m2,3,
459,350 000 Ft/hó,"Budapest VII. kerület, Kertész utca 37.",96 m2,3,
459,80 000 Ft/hó,"Budapest XIX. kerület, Esze Tamás utca",18 m2,1 fél,4 m2
459,438 647 Ft/hó,"Budapest IX. kerület, Nádasdy utca",72 m2,3,10 m2
459,279 139 Ft/hó,"Budapest VI. kerület, Eötvös utca",55 m2,2,
459,160 000 Ft/hó,"Budapest XIV. kerület, Róna utca",12 m2,3,
459,390 000 Ft/hó,"Budapest IX. kerület, Boráros tér",90 m2,3,
460,390 000 Ft/hó,"Budapest IX. kerület, Boráros tér",90 m2,3,
460,380 000 Ft/hó,"Budapest XI. kerület, Pálinkás Antal utca",61 m2,3,9 m2
460,299 078 Ft/hó,"Budapest XIII. kerület, Kassák Lajos utca 60.",38 m2,2,4 m2
460,319 016 Ft/hó,"Budapest XIII. kerület, Kassák Lajos utca",40 m2,2,
460,438 647 Ft/hó,"Budapest XI. kerület, Budafoki út 64-66.",60 m2,3,12 m2
460,219 324 Ft/hó,"Budapest II. kerület, Rózsadomb",30 m2,1,
460,199 000 Ft/hó,"Budapest V. kerület, Hold utca",40 m2,2,
460,1 475 449 Ft/hó,"Budapest VI. kerület, Aradi utca",206 m2,5,
460,478 524 Ft/hó,"Budapest VII. kerület, Síp utca",132 m2,5,10 m2
460,797 540 Ft/hó,"Budapest V. kerület, Lipótváros",153 m2,3,6 m2
460,350 000 Ft/hó,"Budapest XIII. kerület, Visegrádi utca",52 m2,2,5 m2
460,250 000 Ft/hó,"Budapest XI. kerület, Tóberek utca 3.",44 m2,2,4 m2
460,230 000 Ft/hó,"Budapest XIV. kerület, Dorozsma köz 4-6.",70 m2,3,4 m2
460,996 925 Ft/hó,"Budapest VI. kerület, Belső-Terézváros",77 m2,3,
460,534 352 Ft/hó,"Budapest I. kerület, Dísz tér",65 m2,2,11 m2
460,598 155 Ft/hó,"Budapest XIII. kerület, Hegedűs Gyula utca 12.",108 m2,3,
460,598 155 Ft/hó,"Budapest II. kerület, Fillér utca",85 m2,3,14 m2
460,1 475 449 Ft/hó,"Budapest VI. kerület, Belső-Terézváros",155 m2,4,
460,1 385 726 Ft/hó,"Budapest VI. kerület, Belső-Terézváros",107 m2,4,
460,1 056 741 Ft/hó,"Budapest VI. kerület, Belső-Terézváros",127 m2,4,
461,378 832 Ft/hó,"Budapest VI. kerület, Dessewffy utca",68 m2,2,
461,210 000 Ft/hó,"Budapest XIX. kerület, Gárdonyi Géza utca",48 m2,1 + 1 fél,
461,280 000 Ft/hó,"Budapest VIII. kerület, Víg utca 13.",53 m2,2,8 m2
461,1 196 310 Ft/hó,"Budapest V. kerület, Kossuth Lajos utca",130 m2,3,
461,110 000 Ft/hó,"Budapest V. kerület, Bajcsy-Zsilinszky út 60.",150 m2,4,
461,754 000 Ft/hó,"Budapest VI. kerület, Nagymező utca 54-56.",162 m2,3,25 m2
461,200 000 Ft/hó,"Budapest X. kerület, Mádi utca",54 m2,2,2 m2
461,195 000 Ft/hó,"Budapest VII. kerület, Alsó erdősor",27 m2,1,
461,319 000 Ft/hó,"Budapest XIII. kerület, Angyalföld - Lőportárdűlő",43 m2,2,6 m2
461,1 000 000 Ft/hó,"Budapest II. kerület, Bimbó út 26.",125 m2,3 + 1 fél,12 m2
461,638 032 Ft/hó,"Budapest XI. kerület, Bíró László József körút",60 m2,3,37 m2
461,438 647 Ft/hó,"Budapest XIII. kerület, Kassák Lajos utca",65 m2,1 + 2 fél,
461,80 000 Ft/hó,"Budapest III. kerület, Bécsi út",18 m2,1,
461,220 000 Ft/hó,"Budapest XIV. kerület, Czobor utca",38 m2,2,
461,230 000 Ft/hó,"Budapest I. kerület, Mihály utca",40 m2,1 + 1 fél,8 m2
461,230 000 Ft/hó,"Budapest I. kerület, Mihály utca",40 m2,1 + 1 fél,
461,299 078 Ft/hó,"Budapest V. kerület, Petőfi Sándor utca",50 m2,1 + 1 fél,
461,231 000 Ft/hó,"Budapest VIII. kerület, József körút",46 m2,1,
461,261 000 Ft/hó,"Budapest VIII. kerület, József körút",58 m2,2,
461,270 000 Ft/hó,"Budapest XIV. kerület, Birtok utca",50 m2,1 + 1 fél,5 m2
462,199 000 Ft/hó,"Budapest IX. kerület, Soroksári út 46.",34 m2,1 + 1 fél,
462,170 000 Ft/hó,"Budapest XIII. kerület, Visegrádi utca 92.",29 m2,1,
462,300 000 Ft/hó,"Budapest VIII. kerület, Szentkirályi utca",67 m2,2,
462,230 000 Ft/hó,"Budapest VI. kerület, Bajnok utca 31.",48 m2,2,
462,478 524 Ft/hó,"Budapest XIII. kerület, Klapka utca",65 m2,3,
462,230 000 Ft/hó,"Budapest XII. kerület, Városmajor utca",65 m2,2,
462,195 000 Ft/hó,"Budapest XVIII. kerület, Nagykőrösi út",15 m2,1,10 m2
462,140 000 Ft/hó,"Budapest XVIII. kerület, Nagykőrösi út",10 m2,1,10 m2
462,250 000 Ft/hó,"Budapest V. kerület, Bajcsy-Zsilinszky út",40 m2,1 + 1 fél,
462,390 000 Ft/hó,"Budapest II. kerület, Gábor Áron utca",80 m2,2,17 m2
462,120 000 Ft/hó,"Budapest XIV. kerület, Abonyi utca",12 m2,1,
462,320 000 Ft/hó,"Budapest VII. kerület, Asbóth utca 17.",33 m2,1,2 m2
462,145 000 Ft/hó,"Budapest VI. kerület, Paulay Ede utca 44.",78 m2,4,
462,160 000 Ft/hó,"Budapest II. kerület, Hűvösvölgyi út",24 m2,1,
462,600 000 Ft/hó,"Budapest VI. kerület, Jókai tér",85 m2,2 + 1 fél,
462,689 000 Ft/hó,"Budapest V. kerület, Arany János utca",75 m2,3,
462,300 000 Ft/hó,"Budapest IX. kerület, Közraktár utca 22.",34 m2,1 + 1 fél,
462,220 000 Ft/hó,"Budapest IX. kerület, Vágóhíd utca 3.",28 m2,1,8 m2
462,320 000 Ft/hó,"Budapest IX. kerület, Ráday utca 24.",32 m2,1 + 1 fél,3 m2
462,315 000 Ft/hó,"Budapest VI. kerület, Káldy Gyula utca",40 m2,1 + 1 fél,
463,385 000 Ft/hó,"Budapest XI. kerület, Bercsényi utca 21B",53 m2,2,12 m2
463,675 000 Ft/hó,"Budapest VI. kerület, Teréz körút",110 m2,3,
463,90 000 Ft/hó,"Budapest VIII. kerület, Bródy Sándor utca",16 m2,1,
463,996 925 Ft/hó,"Budapest XI. kerület, Szentimreváros",111 m2,3,
463,478 524 Ft/hó,"Budapest V. kerület, Belváros",80 m2,3,
463,260 000 Ft/hó,"Budapest XVI. kerület, Bányász utca",50 m2,2,5 m2
463,280 000 Ft/hó,"Budapest I. kerület, Hunyadi János út",45 m2,2,2 m2
463,80 000 Ft/hó,"Budapest IV. kerület, Árpád út 117.",13 m2,1 fél,
463,270 000 Ft/hó,"Budapest XIII. kerület, Angyalföldi út 30-32.",50 m2,2,10 m2
463,270 000 Ft/hó,"Budapest XIII. kerület, Angyalföldi út 30-32 b",50 m2,2,10 m2
463,220 000 Ft/hó,"Budapest VII. kerület, Hernád utca",51 m2,1,
463,319 016 Ft/hó,"Budapest VIII. kerület, Leonardo da Vinci utca 39.",51 m2,2,3 m2
463,1 156 433 Ft/hó,"Budapest II. kerület, Rézmál",150 m2,4,8 m2
463,996 925 Ft/hó,"Budapest XII. kerület, Virányos",134 m2,4,12 m2
463,1 315 941 Ft/hó,"Budapest II. kerület, Csatárka",165 m2,4,
463,199 000 Ft/hó,"Budapest VI. kerület, Liszt Ferenc tér",21 m2,1,15 m2
463,280 000 Ft/hó,"Budapest VIII. kerület, Corvin sétány",42 m2,2,6 m2
463,230 000 Ft/hó,"Budapest X. kerület, Ligettelek",33 m2,1,5 m2
463,80 000 Ft/hó,"Budapest VII. kerület, Akácfa utca",50 m2,3 + 1 fél,
463,800 000 Ft/hó,"Budapest XIII. kerület, Cserhalom utca 6D",94 m2,4,20 m2
464,800 000 Ft/hó,"Budapest XIII. kerület, Cserhalom utca 6D",94 m2,4,20 m2
464,1 196 310 Ft/hó,"Budapest II. kerület, Szépilona",245 m2,5,12 m2
464,129 000 Ft/hó,"Budapest III. kerület, Kóborló köz",25 m2,1,
464,350 000 Ft/hó,"Budapest V. kerület, Kossuth Lajos utca",68 m2,2,
464,183 300 Ft/hó,"Budapest XIV. kerület, Ond vezér útja 7.",46 m2,2,
464,350 000 Ft/hó,"Budapest II. kerület, Szász Károly utca 4.",120 m2,3,
464,1 276 064 Ft/hó,"Budapest VI. kerület, Andrássy út",100 m2,4,
464,455 794 Ft/hó,"Budapest XIII. kerület, Klapka utca",48 m2,2,5 m2
464,40 000 Ft/hó,"Budapest X. kerület, Makk utca 6/A",30 m2,1,
464,165 000 Ft/hó,"Budapest XVI. kerület, Cinke utca 52.",20 m2,1,5 m2
464,260 000 Ft/hó,"Budapest XVII. kerület, Nápoly utca 146.",70 m2,3,20 m2
464,1 116 556 Ft/hó,"Budapest XII. kerület, Svábhegy",125 m2,4,38 m2
464,340 000 Ft/hó,"Budapest V. kerület, Tüköry utca",40 m2,2,
464,210 000 Ft/hó,"Budapest XI. kerület, Kondorosi út 8AB",32 m2,1 + 1 fél,9 m2
464,280 000 Ft/hó,"Budapest VII. kerület, Rákóczi út",60 m2,2,
464,249 000 Ft/hó,"Budapest IV. kerület, Káposztásmegyeri út 23.",56 m2,2,4 m2
464,480 000 Ft/hó,"Budapest VIII. kerület, Kisfaludy utca",147 m2,4,
464,350 000 Ft/hó,"Budapest V. kerület, Stollár Béla utca 18.",80 m2,3,18 m2
464,1 156 433 Ft/hó,"Budapest II. kerület, Bem rakpart 53.",150 m2,3 + 1 fél,4 m2
464,300 000 Ft/hó,"Budapest XIV. kerület, Gyarmat utca",65 m2,2 + 1 fél,
465,230 000 Ft/hó,"Budapest VII. kerület, Rottenbiller utca 7.",21 m2,1,
465,633 000 Ft/hó,"Budapest V. kerület, Belgrád rakpart",100 m2,3,2 m2
465,80 000 Ft/hó,"Budapest III. kerület, Miklós utca",18 m2,3,
465,139 570 Ft/hó,"Budapest IV. kerület, Károlyi István utca",15 m2,1,
465,200 000 Ft/hó,"Budapest XIX. kerület, Vak Bottyán utca",29 m2,1,4.68 m2
465,240 000 Ft/hó,"Budapest XIII. kerület, Csanády utca",55 m2,1,
465,250 000 Ft/hó,"Budapest XI. kerület, Gárdonyi tér",56 m2,2,
465,265 000 Ft/hó,"Budapest III. kerület, Raktár utca",53 m2,2,3 m2
465,877 294 Ft/hó,"Budapest XI. kerület, Budapart",91 m2,4,14 m2
465,280 000 Ft/hó,"Budapest IX. kerület, Ráday utca",60 m2,2 + 1 fél,1 m2
465,270 000 Ft/hó,"Budapest X. kerület, Bihari utca",62 m2,2 + 1 fél,4 m2
465,300 000 Ft/hó,"Budapest VIII. kerület, Horánszky utca",66 m2,4 + 1 fél,8 m2
465,170 000 Ft/hó,"Budapest XIII. kerület, Visegrádi utca",25 m2,1,
465,490 000 Ft/hó,"Budapest III. kerület, Hegesztő utca",185 m2,4 + 1 fél,24 m2
465,877 294 Ft/hó,"Budapest XI. kerület, Budafoki út",91 m2,4 + 1 fél,14 m2
465,500 000 Ft/hó,"Budapest VII. kerület, Baross tér 13.",117 m2,3 + 1 fél,
465,358 893 Ft/hó,"Budapest V. kerület, Arany János utca",66 m2,3,
465,378 832 Ft/hó,"Budapest V. kerület, Arany János utca",66 m2,3,
465,680 000 Ft/hó,"Budapest V. kerület, Akadémia utca",140 m2,2 + 1 fél,
465,168 000 Ft/hó,"Budapest I. kerület, Szabó Ilonka utca 65-69.",12 m2,1,
466,255 000 Ft/hó,"Budapest II. kerület, Margit körút",63 m2,2,
466,280 000 Ft/hó,"Budapest VIII. kerület, Illés utca 6.",44 m2,2,
466,100 000 Ft/hó,"Budapest XIII. kerület, Dévai utca",11 m2,1,
466,495 000 Ft/hó,"Budapest XVIII. kerület, Vasút utca 49.",109 m2,4,8 m2
466,259 000 Ft/hó,"Budapest XI. kerület, Baranyai utca",42 m2,1 + 2 fél,
466,200 000 Ft/hó,"Budapest XV. kerület, Fő út",34 m2,1 + 1 fél,
466,220 000 Ft/hó,"Budapest VII. kerület, Nefelejcs utca",46 m2,2,
466,398 770 Ft/hó,"Budapest XI. kerület, Bíró László József körút",45 m2,2,20 m2
466,200 000 Ft/hó,"Budapest IX. kerület, Vámház körút",39 m2,1,
466,777 602 Ft/hó,"Budapest VI. kerület, Izabella utca",129 m2,4,
466,350 000 Ft/hó,"Budapest V. kerület, Stollár Béla utca",46 m2,2,
466,220 000 Ft/hó,"Budapest XI. kerület, Eszék utca",54 m2,1 + 1 fél,3 m2
466,285 000 Ft/hó,"Budapest XII. kerület, Bíró utca",56 m2,1 + 2 fél,12 m2
466,260 000 Ft/hó,"Budapest XIII. kerület, Hegedűs Gyula utca",51 m2,2,5 m2
466,269 000 Ft/hó,"Budapest XII. kerület, Bíró utca",56 m2,2 + 1 fél,12 m2
466,740 000 Ft/hó,"Budapest V. kerület, Váci utca",133 m2,5,
466,398 770 Ft/hó,"Budapest XIII. kerület, Szabolcs utca",68 m2,3,6 m2
466,150 000 Ft/hó,"Budapest XXI. kerület, Kiss János altábornagy utca 21-23.",30 m2,1,
466,398 770 Ft/hó,"Budapest VIII. kerület, Corvin sétány",30 m2,1,3 m2
466,220 000 Ft/hó,"Budapest XIV. kerület, Szentmihályi út",46 m2,1 + 1 fél,
467,199 999 Ft/hó,"Budapest XI. kerület, Cseresznye utca",40 m2,1 + 1 fél,5 m2
467,230 000 Ft/hó,"Budapest XII. kerület, Hajnóczy József utca",50 m2,2,
467,490 000 Ft/hó,"Budapest III. kerület, Hegesztő utca",185 m2,4 + 1 fél,24 m2
467,200 000 Ft/hó,"Budapest XI. kerület, Karinthy Frigyes út 4-6.",20 m2,1,
467,490 000 Ft/hó,"Budapest I. kerület, Mészáros utca",90 m2,1,
467,550 000 Ft/hó,"Budapest XIV. kerület, Alsórákos",84 m2,4,17 m2
467,210 000 Ft/hó,"Budapest V. kerület, Váci utca 86.",85 m2,2,
467,220 000 Ft/hó,"Budapest II. kerület, Guyon Richárd utca",45 m2,1 + 1 fél,4 m2
467,210 000 Ft/hó,"Budapest III. kerület, Ágoston utca",48 m2,2,4 m2
467,90 000 Ft/hó,"Budapest XXIII. kerület, Szent László utca 161.",15 m2,6,
467,120 000 Ft/hó,"Budapest IX. kerület, Tompa utca",18 m2,1,
467,260 000 Ft/hó,"Budapest XIII. kerület, Ördögmalom utca",60 m2,3,5 m2
467,190 000 Ft/hó,"Budapest XVI. kerület, Újszász utca 45. b",48 m2,2,2 m2
467,199 000 Ft/hó,"Budapest XIII. kerület, Visegrádi utca 67.",35 m2,1 + 1 fél,
467,220 000 Ft/hó,"Budapest VII. kerület, Rózsa utca 36.",68 m2,2,
467,30 000 Ft/hó,"Budapest XIII. kerület, Vizafogó sétány",12 m2,3,
467,937 110 Ft/hó,"Budapest II. kerület, Vihorlát utca",90 m2,3,11 m2
467,160 000 Ft/hó,"Budapest X. kerület, Hatház utca",32 m2,1,
467,90 000 Ft/hó,"Budapest XIX. kerület, Hunyadi utca",11 m2,1,
467,240 000 Ft/hó,"Budapest XIII. kerület, Róbert Károly körút",58 m2,1 + 2 fél,
468,230 000 Ft/hó,"Budapest VIII. kerület, Kálvária tér",66 m2,2,
468,220 000 Ft/hó,"Budapest VII. kerület, Dózsa György út 32.",48 m2,1,
468,164 000 Ft/hó,"Budapest VIII. kerület, Népszínház utca 16.",15 m2,1,
468,150 000 Ft/hó,"Budapest VIII. kerület, József körút 69.",25 m2,1,
468,200 000 Ft/hó,"Budapest III. kerület, Árpád utca",37 m2,1 + 1 fél,
468,325 000 Ft/hó,"Budapest XIII. kerület, Kárpát utca",49 m2,2,2 m2
468,1 595 080 Ft/hó,"Budapest XII. kerület, Svábhegy",110 m2,3,
468,395 000 Ft/hó,"Budapest XXII. kerület, Háros utca",115 m2,2,
468,180 000 Ft/hó,"Budapest III. kerület, Gyógyszergyár utca",27 m2,1,
468,350 000 Ft/hó,"Budapest XIII. kerület, Úszódaru utca 10.",57 m2,2,6 m2
468,498 463 Ft/hó,"Budapest II. kerület, Nagybányai út",74 m2,3,12 m2
468,344 000 Ft/hó,"Budapest XIII. kerület, Taksony utca",50 m2,2,10 m2
468,75 000 Ft/hó,"Budapest XV. kerület, Legénybíró utca 5.",8 m2,3 + 1 fél,
468,259 201 Ft/hó,"Budapest VI. kerület, Zichy Jenő utca",54 m2,2,
468,280 000 Ft/hó,"Budapest XI. kerület, Bíró László József körút",40 m2,1 + 1 fél,12 m2
468,320 000 Ft/hó,"Budapest VIII. kerület, Nap utca 22.",40 m2,2,3 m2
468,350 000 Ft/hó,"Budapest VI. kerület, Zichy Jenő utca",89 m2,3,4 m2
468,299 078 Ft/hó,"Budapest XIII. kerület, Bulcsú utca",43 m2,1 + 1 fél,
468,219 324 Ft/hó,"Budapest IX. kerület, Mester utca",34 m2,1,12 m2
468,250 000 Ft/hó,"Budapest XIII. kerület, Cserhalom utca",35 m2,1,12 m2
469,230 000 Ft/hó,"Budapest VIII. kerület, Szeszgyár utca",42 m2,2,
469,1 196 310 Ft/hó,"Budapest XIII. kerület, Vizafogó - Marinapart",105 m2,4,30 m2
469,3 509 176 Ft/hó,"Budapest XIII. kerület, Vizafogó - Marinapart",220 m2,4,100 m2
469,350 000 Ft/hó,"Budapest VI. kerület, Zichy Jenő utca 1.",89 m2,3,4 m2
469,120 000 Ft/hó,"Budapest VIII. kerület, Illés utca",10 m2,2 + 1 fél,6 m2
469,285 000 Ft/hó,"Budapest XI. kerület, Budafoki út 64.",43 m2,2,7 m2
469,400 000 Ft/hó,"Budapest II. kerület, Törökvész",70 m2,2,18 m2
469,1 993 850 Ft/hó,"Budapest VI. kerület, Belső-Terézváros",141 m2,3,
469,300 000 Ft/hó,"Budapest XIII. kerület, Danubius utca",49 m2,2,10 m2
469,80 000 Ft/hó,"Budapest VIII. kerület, Szeszgyár utca 12.",12 m2,1,
469,320 000 Ft/hó,"Budapest XIII. kerület, Cserhalom utca",42 m2,2,11 m2
469,170 000 Ft/hó,"Budapest XIII. kerület, Ördögmalom utca",27 m2,1,1 m2
469,299 990 Ft/hó,"Budapest XIV. kerület, Ond vezér útja",68 m2,1 + 2 fél,3 m2
469,410 000 Ft/hó,"Budapest XIII. kerület, Pozsonyi út",50 m2,2,10 m2
469,849 332 Ft/hó,"Budapest I. kerület, Lánchíd utca",109 m2,4,
469,185 000 Ft/hó,"Budapest IV. kerület, Tó utca 7.",66 m2,2,
469,340 000 Ft/hó,"Budapest V. kerület, Falk Miksa utca",60 m2,3,
469,350 000 Ft/hó,"Budapest VIII. kerület, József körút 69.",127 m2,3,
469,240 000 Ft/hó,"Budapest XIII. kerület, Botond utca",40 m2,1,
469,230 000 Ft/hó,"Budapest VII. kerület, Dózsa György út 64.",40 m2,1,
470,250 000 Ft/hó,"Budapest XI. kerület, Tas vezér utca",55 m2,1 + 1 fél,4 m2
470,70 000 Ft/hó,"Budapest III. kerület, Jendrassik György utca",9 m2,1 fél,
470,270 000 Ft/hó,"Budapest X. kerület, Tavas utca",64 m2,3,11 m2
470,175 000 Ft/hó,"Budapest XXII. kerület, Magasház utca",31 m2,1,1 m2
470,250 000 Ft/hó,"Budapest II. kerület, Ribáry utca",52 m2,2,6 m2
470,220 000 Ft/hó,"Budapest XX. kerület, Vízisport utca",38 m2,1,
470,638 032 Ft/hó,"Budapest XIII. kerület, Úszódaru utca",103 m2,4,31 m2
470,180 000 Ft/hó,"Budapest VII. kerület, Garay utca",30 m2,1,
470,120 000 Ft/hó,"Budapest V. kerület, Szent István körút 1055.",12 m2,1,2 m2
470,300 000 Ft/hó,"Budapest III. kerület, Bécsi út",50 m2,2,4 m2
470,100 000 Ft/hó,"Budapest XVI. kerület, Újszász utca 45 b",21 m2,1,
470,380 000 Ft/hó,"Budapest III. kerület, Farkastorki út",67 m2,3,17 m2
470,160 000 Ft/hó,"Budapest VIII. kerület, Illés utca",32 m2,1,
470,750 000 Ft/hó,"Budapest XI. kerület, Villányi út 4.",108 m2,3,
470,120 000 Ft/hó,"Budapest XIII. kerület, Kerekes utca",14 m2,1,4 m2
470,996 925 Ft/hó,"Budapest V. kerület, Hercegprímás utca",100 m2,3,
470,250 000 Ft/hó,"Budapest XI. kerület, Ulászló utca",55 m2,1 + 1 fél,4 m2
470,120 000 Ft/hó,"Budapest XIV. kerület, Ilka utca",25 m2,1,
470,280 000 Ft/hó,"Budapest XIII. kerület, Csavargyár utca",38 m2,1 + 1 fél,8 m2
470,190 000 Ft/hó,"Budapest VIII. kerület, Kiss József utca 10.",34 m2,1,
471,390 000 Ft/hó,"Budapest V. kerület, Steindl Imre utca 11.",59 m2,1 + 1 fél,
471,240 000 Ft/hó,"Budapest V. kerület, Bajcsy-Zsilinszky út 74.",44 m2,1,
471,418 709 Ft/hó,"Budapest IX. kerület, Lónyay utca 38.",59 m2,2,10 m2
471,315 000 Ft/hó,"Budapest XIII. kerület, Tatai utca",65 m2,3 + 1 fél,10 m2
471,290 000 Ft/hó,"Budapest XIII. kerület, Visegrádi utca",48 m2,1 + 2 fél,
471,190 000 Ft/hó,"Budapest XXIII. kerület, Soroksár",50 m2,1,
471,120 000 Ft/hó,"Budapest VII. kerület, Károly körút",10 m2,3,
471,85 000 Ft/hó,"Budapest XV. kerület, Zsókavár utca",8 m2,1 + 1 fél,
471,600 000 Ft/hó,"Budapest XIII. kerület, Danubius utca",105 m2,4,25 m2
471,80 000 Ft/hó,"Budapest XXIII. kerület, Templom utca",25 m2,1,
471,220 000 Ft/hó,"Budapest XXII. kerület, Nagytétényi út 251.",49 m2,2,
471,320 000 Ft/hó,"Budapest XIII. kerület, Angyalföld - Lőportárdűlő",42 m2,2,4 m2
471,450 000 Ft/hó,"Budapest V. kerület, Balassi Bálint utca",60 m2,2 + 1 fél,
471,295 000 Ft/hó,"Budapest X. kerület, Kőbányai út",67 m2,2 + 1 fél,4 m2
471,215 000 Ft/hó,"Budapest XVIII. kerület, Teleki utca 114.",44 m2,1,16 m2
471,295 000 Ft/hó,"Budapest XIV. kerület, Ilka utca",85 m2,3,
471,60 000 Ft/hó,"Budapest XVII. kerület, Tarcsai út",20 m2,1,2 m2
471,125 000 Ft/hó,"Budapest XI. kerület, Tétényi út",20 m2,1,
471,580 000 Ft/hó,"Budapest XIII. kerület, Apály utca 3.",75 m2,3,7 m2
471,280 000 Ft/hó,"Budapest IX. kerület, Angyal utca",54 m2,2 + 1 fél,8 m2
472,374 844 Ft/hó,"Budapest V. kerület, Váci utca 19-21.",67 m2,2,
472,350 519 Ft/hó,"Budapest V. kerület, Váci utca 19-21.",59 m2,2,
472,502 450 Ft/hó,"Budapest V. kerület, Váci utca 19-21.",82 m2,2,
472,454 598 Ft/hó,"Budapest V. kerület, Váci utca 19-21.",89 m2,3,
472,374 844 Ft/hó,"Budapest V. kerület, Váci utca 19-21.",68 m2,3,
472,444 230 Ft/hó,"Budapest V. kerület, Váci utca 19-21.",90 m2,2,
472,370 856 Ft/hó,"Budapest V. kerület, Váci utca 19-21.",73 m2,2,
472,437 451 Ft/hó,"Budapest V. kerület, Váci utca 19-21.",61 m2,3,
472,500 000 Ft/hó,"Budapest VI. kerület, Rózsa utca",101 m2,4,
472,419 000 Ft/hó,"Budapest XIV. kerület, Limanova tér 23.",40 m2,1,
472,264 000 Ft/hó,"Budapest V. kerület, Széchenyi rakpart",63 m2,2,8 m2
472,250 000 Ft/hó,"Budapest III. kerület, Ágoston utca",69 m2,3,4 m2
472,350 000 Ft/hó,"Budapest IX. kerület, Soroksári út 56.",88 m2,2 + 1 fél,
472,80 000 Ft/hó,"Budapest XI. kerület, Daróczi út",20 m2,1,
472,185 000 Ft/hó,"Budapest IX. kerület, Pápay István utca 7.",35 m2,1 + 1 fél,
472,319 016 Ft/hó,"Budapest VIII. kerület, Corvin sétány",40 m2,1 + 1 fél,7 m2
472,70 000 Ft/hó,"Budapest XX. kerület, Fás utca",26 m2,1,
472,280 000 Ft/hó,"Budapest V. kerület, Balassi Bálint utca",60 m2,1 + 1 fél,6 m2
472,330 000 Ft/hó,"Budapest VI. kerület, Andrássy út 8.",75 m2,3,
472,300 000 Ft/hó,"Budapest XI. kerület, Pajkos utca",75 m2,3,12 m2
473,330 000 Ft/hó,"Budapest VI. kerület, Andrássy út 8.",75 m2,3,
473,300 000 Ft/hó,"Budapest XI. kerület, Pajkos utca",75 m2,3,12 m2
473,180 000 Ft/hó,"Budapest IX. kerület, Sobieski János utca 38.",33 m2,1,
473,239 262 Ft/hó,"Budapest IX. kerület, Vaskapu utca",30 m2,1,
473,320 000 Ft/hó,"Budapest III. kerület, Bécsi út",87 m2,2,3 m2
473,250 000 Ft/hó,"Budapest XI. kerület, Orlay utca",40 m2,2,
473,2 123 330 Ft/hó,"Budapest VI. kerület, Szív utca",132 m2,4,10 m2
473,1 428 422 Ft/hó,"Budapest VI. kerület, Szondi utca",155 m2,4,
473,1 138 877 Ft/hó,"Budapest VI. kerület, Csengery utca",170 m2,4,
473,2 123 330 Ft/hó,"Budapest VI. kerület, Szív utca",132 m2,4,10 m2
473,249 000 Ft/hó,"Budapest XV. kerület, Nyírpalota út",61 m2,2 + 1 fél,2 m2
473,160 000 Ft/hó,"Budapest XXIII. kerület, Újtelep út",43 m2,1,4 m2
